subjectid,responseid,block,trial,stimulus,colormap,colorCategorization,vis,centerPerturb,noisePerturb,noisePerturbCount,noiseAmplitude,correct,modelChoice,selectedCanvas,responseTime,generationTime
1316,57312,4,5,32,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,2,3,4170,316
1316,57313,4,6,33,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,2,4,14305,278
1316,57314,4,7,34,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,2,5,9001,281
1316,57315,4,8,35,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,2,3,28871,270
1316,57316,4,9,36,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,2,3,8760,274
1316,57281,1,1,1,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,6,14253,623
1316,57282,1,2,2,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,1,22995,285
1316,57283,1,3,3,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,2,1,7881,275
1316,57284,1,4,4,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,5,9252,272
1316,57285,1,5,5,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,2,6,18614,292
1316,57286,1,6,6,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,2,4692,267
1316,57287,1,7,7,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,2,1,3708,279
1316,57288,1,8,8,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,5,10761,269
1316,57289,1,9,9,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,1,23204,276
1316,57290,2,1,10,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,4,43020,287
1316,57291,2,2,11,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,3,18696,273
1316,57292,2,3,12,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,6,9494,291
1316,57293,2,4,13,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,6,24195,273
1316,57294,2,5,14,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,3,18556,272
1316,57295,2,6,15,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,1,19115,280
1316,57296,2,7,16,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,1,9557,276
1316,57297,2,8,17,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,2,4,20470,279
1316,57298,2,9,18,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,5,20339,282
1317,57137,1,1,1,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,7679,632
1317,57138,1,2,2,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,3,5317,932
1317,57139,1,3,3,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,0,0,4,13750,829
1317,57140,1,4,4,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,4,2866,878
1317,57141,1,5,5,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,6,3672,855
1317,57142,1,6,6,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,6,3418,855
1317,57143,1,7,7,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,0,0,4,6029,838
1317,57144,1,8,8,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,1,9263,852
1317,57145,1,9,9,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,5,3986,830
1317,57146,2,1,10,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,3018,859
1317,57147,2,2,11,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,2,4020,826
1317,57148,2,3,12,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,2,2,3205,780
1317,57149,2,4,13,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,9158,845
1317,57150,2,5,14,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,1,3,4219,887
1317,57151,2,6,15,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,4500,856
1317,57152,2,7,16,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,3,3823,805
1317,57153,2,8,17,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,7652,861
1317,57154,2,9,18,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,4,7006,885
1317,57155,3,1,19,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,0,0,1,12970,859
1317,57156,3,2,20,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,3,5373,915
1317,57157,3,3,21,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,0,0,1,3619,846
1317,57158,3,4,22,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,2,1,9850,888
1317,57159,3,5,23,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,0,0,3,22032,851
1317,57160,3,6,24,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,4,2965,884
1317,57161,3,7,25,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,6178,882
1317,57162,3,8,26,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,0,0,5,4487,809
1317,57163,3,9,27,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,0,0,2,2678,861
1317,57164,4,1,28,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,6,4842,821
1317,57165,4,2,29,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,5,3308,836
1317,57166,4,3,30,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,2,3,6077,879
1317,57167,4,4,31,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,2,3,6528,868
1317,57168,4,5,32,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,0,0,3,6279,869
1317,57169,4,6,33,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,0,0,4,3602,863
1317,57170,4,7,34,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,3,8800,864
1317,57171,4,8,35,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,4,4655,875
1317,57172,4,9,36,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,1,8783,852
1321,57209,1,1,1,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,2,1,3585,1291
1321,57210,1,2,2,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,0,0,3,1616,602
1321,57211,1,3,3,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,0,0,1,2658,584
1321,57212,1,4,4,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,0,0,3,2530,585
1321,57213,1,5,5,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,0,0,1,1377,580
1321,57214,1,6,6,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,2,2122,577
1321,57215,1,7,7,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,2,3,1903,579
1321,57216,1,8,8,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,0,0,1,2037,591
1321,57217,1,9,9,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,5364,583
1321,57218,2,1,10,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,1,2791,591
1321,57219,2,2,11,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,4,2638,580
1321,57220,2,3,12,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,1,1435,584
1321,57221,2,4,13,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,2,1,2155,575
1321,57222,2,5,14,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,1,1,1690,578
1321,57223,2,6,15,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,2048,578
1321,57224,2,7,16,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,1808,578
1321,57225,2,8,17,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,1,3,2474,581
1321,57226,2,9,18,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,1,1,1542,581
1321,57227,3,1,19,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,2,6,2367,585
1321,57228,3,2,20,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,6,1851,585
1321,57229,3,3,21,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,6,2285,590
1321,57230,3,4,22,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,0,0,1,2147,577
1321,57231,3,5,23,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,2,6,2677,582
1321,57232,3,6,24,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,2,6,1992,580
1321,57233,3,7,25,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,0,0,3,1670,581
1321,57234,3,8,26,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,0,0,1,2248,579
1321,57235,3,9,27,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,3,2407,587
1321,57236,4,1,28,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,0,0,3,4046,585
1321,57237,4,2,29,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,3297,578
1321,57238,4,3,30,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,3,2817,578
1321,57239,4,4,31,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,2,2394,577
1321,57240,4,5,32,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,2,6,1859,584
1321,57241,4,6,33,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,0,0,2,2093,582
1321,57242,4,7,34,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,0,0,1,1249,579
1321,57243,4,8,35,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,1800,579
1321,57244,4,9,36,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,0,0,1,5261,582
1322,57335,3,1,19,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,0,0,4,5755,1604
1322,57336,3,2,20,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,2,4520,1639
1322,57337,3,3,21,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,0,0,3,4209,1800
1322,57338,3,4,22,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,3,4987,1490
1322,57339,3,5,23,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,4,8172,1444
1322,57340,3,6,24,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,3,2174,1649
1322,57341,3,7,25,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,5,4721,1512
1322,57342,3,8,26,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,6,3009,1757
1322,57343,3,9,27,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,6,4245,1628
1322,57344,4,1,28,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,2587,1863
1322,57345,4,2,29,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,5,5499,1634
1322,57346,4,3,30,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,1,3,6796,1914
1322,57347,4,4,31,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,3,3632,1704
1322,57348,4,5,32,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,3,4150,1565
1322,57349,4,6,33,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,3,4928,1845
1322,57350,4,7,34,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,4476,1517
1322,57351,4,8,35,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,2,3708,1702
1322,57352,4,9,36,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,3218,1578
1322,57317,1,1,1,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,6,70482,2615
1322,57318,1,2,2,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,0,0,5,66152,2543
1322,57319,1,3,3,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,0,0,1,9207,1794
1322,57320,1,4,4,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,6,5678,1677
1322,57321,1,5,5,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,2,2,8429,1799
1322,57322,1,6,6,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,8924,2374
1322,57323,1,7,7,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,2,1,4280,1837
1322,57324,1,8,8,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,2,3542,3514
1322,57325,1,9,9,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,4,6927,1482
1322,57326,2,1,10,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,3,3720,1980
1322,57327,2,2,11,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,5,17501,2701
1322,57328,2,3,12,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,2,3,3418,1582
1322,57329,2,4,13,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,0,0,2,3255,1724
1322,57330,2,5,14,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,6,3777,1649
1322,57331,2,6,15,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,6,5286,1534
1322,57332,2,7,16,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,0,0,3,3584,1671
1322,57333,2,8,17,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,0,0,3,3821,1617
1322,57334,2,9,18,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,0,0,3,4105,1795
1323,57470,2,1,10,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,4,16929,529
1323,57471,2,2,11,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,5,17427,508
1323,57472,2,3,12,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,24324,506
1323,57473,2,4,13,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,27732,518
1323,57474,2,5,14,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,4,6083,573
1323,57475,2,6,15,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,5,7089,520
1323,57476,2,7,16,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,2,9446,543
1323,57477,2,8,17,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,2,5,9371,507
1323,57478,2,9,18,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,4,12054,568
1323,57488,4,1,28,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,2,1,5826,535
1323,57489,4,2,29,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,4,10239,570
1323,57490,4,3,30,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,2,6,9195,516
1323,57491,4,4,31,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,2,4,5826,543
1323,57492,4,5,32,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,2,2,3634,580
1323,57493,4,6,33,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,2,4,2468,542
1323,57494,4,7,34,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,2,3,13212,504
1323,57495,4,8,35,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,2,2,11934,529
1323,57496,4,9,36,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,2,3,8743,479
1323,57461,1,1,1,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,2,3,9570,467
1323,57462,1,2,2,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,2,5,4623,558
1323,57463,1,3,3,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,0,0,3,9070,537
1323,57464,1,4,4,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,9570,515
1323,57465,1,5,5,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,1,9656,579
1323,57466,1,6,6,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,6,24518,535
1323,57467,1,7,7,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,2,6,15380,550
1323,57468,1,8,8,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,4,13632,507
1323,57469,1,9,9,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,4,4028,500
1323,57479,3,1,19,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,5,10850,618
1323,57480,3,2,20,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,0,0,3,16925,558
1323,57481,3,3,21,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,10260,535
1323,57482,3,4,22,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,4,19639,561
1323,57483,3,5,23,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,2,4,9210,554
1323,57484,3,6,24,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,2,5,13786,530
1323,57485,3,7,25,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,6,30972,552
1323,57486,3,8,26,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,1,7034,524
1323,57487,3,9,27,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,2,1,6157,485
1324,57398,2,1,10,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,3,7434,240
1324,57399,2,2,11,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,2,4,27978,243
1324,57400,2,3,12,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,6,3643,241
1324,57401,2,4,13,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,1,4099,243
1324,57402,2,5,14,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,4,14322,239
1324,57403,2,6,15,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,2,24635,238
1324,57404,2,7,16,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,4,14083,242
1324,57405,2,8,17,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,4,4898,246
1324,57406,2,9,18,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,4,3611,241
1324,57416,4,1,28,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,2,6,18301,241
1324,57417,4,2,29,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,6451,234
1324,57418,4,3,30,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,1,3,8579,238
1324,57419,4,4,31,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,1,8067,241
1324,57420,4,5,32,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,1,5,9890,240
1324,57421,4,6,33,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,4,9714,239
1324,57422,4,7,34,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,1,6,5083,240
1324,57423,4,8,35,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,1,6,6822,261
1324,57424,4,9,36,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,3,8323,242
1324,57389,1,1,1,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,0,0,4,9394,528
1324,57390,1,2,2,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,1,8220,279
1324,57391,1,3,3,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,0,0,1,10498,249
1324,57392,1,4,4,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,4,4244,244
1324,57393,1,5,5,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,0,0,5,13532,238
1324,57394,1,6,6,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,6,6490,237
1324,57395,1,7,7,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,1,13970,239
1324,57396,1,8,8,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,9467,244
1324,57397,1,9,9,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,3,6242,243
1324,57407,3,1,19,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,6,10611,238
1324,57408,3,2,20,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,6,5978,241
1324,57409,3,3,21,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,8866,240
1324,57410,3,4,22,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,1,1850,239
1324,57411,3,5,23,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,6,6994,236
1324,57412,3,6,24,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,5,13650,238
1324,57413,3,7,25,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,2,2,35283,241
1324,57414,3,8,26,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,1,16571,240
1324,57415,3,9,27,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,1,15306,240
1330,57668,4,1,28,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,3,10615,1140
1330,57669,4,2,29,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,1,6268,1124
1330,57670,4,3,30,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,3,26159,1205
1330,57671,4,4,31,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,1,27520,1246
1330,57672,4,5,32,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,2,5865,1111
1330,57673,4,6,33,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,2,3885,1207
1330,57674,4,7,34,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,3,3012,1076
1330,57675,4,8,35,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,3,10710,1122
1330,57676,4,9,36,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,6,25732,1254
1330,57641,1,1,1,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,4,7562,1266
1330,57642,1,2,2,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,3,10308,1102
1330,57643,1,3,3,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,18821,1170
1330,57644,1,4,4,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,1,4,7169,1101
1330,57645,1,5,5,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,1,3,10758,1133
1330,57646,1,6,6,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,21743,1104
1330,57647,1,7,7,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,1,6,14426,1169
1330,57648,1,8,8,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,1,1,12382,1120
1330,57649,1,9,9,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,2,5,7819,1096
1330,57659,3,1,19,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,2,4,11625,1236
1330,57660,3,2,20,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,4,5209,1190
1330,57661,3,3,21,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,5,17022,1114
1330,57662,3,4,22,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,1,5185,1094
1330,57663,3,5,23,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,2,5739,1234
1330,57664,3,6,24,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,2,6,8181,1140
1330,57665,3,7,25,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,2,4757,1238
1330,57666,3,8,26,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,0,0,1,14174,1122
1330,57667,3,9,27,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,1,1,3,4303,1137
1330,57650,2,1,10,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,3,8238,1186
1330,57651,2,2,11,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,1,12045,1080
1330,57652,2,3,12,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,5,6633,1102
1330,57653,2,4,13,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,5,13052,1196
1330,57654,2,5,14,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,5,14612,1104
1330,57655,2,6,15,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,2,6775,1293
1330,57656,2,7,16,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,2,4099,1091
1330,57657,2,8,17,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,6,5332,1088
1330,57658,2,9,18,blue-orange,499.941,fieldSmooth,0.098716,1.9,1,1.1,1,1,3,13543,1106
1331,57497,1,1,1,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,6,5824,501
1331,57498,1,2,2,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,0,0,2,8685,787
1331,57499,1,3,3,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,0,0,4,4501,760
1331,57500,1,4,4,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,2,2,8226,690
1331,57501,1,5,5,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,7710,769
1331,57502,1,6,6,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,0,0,1,5633,698
1331,57503,1,7,7,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,5,7785,685
1331,57504,1,8,8,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,1,4,8898,728
1331,57505,1,9,9,jet,793.453,fieldSmooth,0.098716,1.9,1,1.1,1,2,2,8179,732
1331,57524,4,1,28,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,3439,693
1331,57525,4,2,29,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,1,3,3125,715
1331,57526,4,3,30,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,1,5,2688,726
1331,57527,4,4,31,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,4426,721
1331,57528,4,5,32,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,3,3710,691
1331,57529,4,6,33,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,2,1,3310,677
1331,57530,4,7,34,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,1,2710,699
1331,57531,4,8,35,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,4777,694
1331,57532,4,9,36,blue,148.302,fieldSmooth,0.098716,1.9,1,1.1,1,1,1,2017,672
1331,57506,2,1,10,viridis,409,fieldSmooth,0.098716,1.9,1,1.1,0,0,6,3911,694
